imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Colatina,320005,321609.22273999994,0.5284066336279106,sudeste,0
Nova Venécia,320006,138784.0995,0.06875947578620929,sudeste,0
Cachoeiro de Itapemirim,320007,441441.07489,0.1852352586683818,sudeste,0
Alegre,320008,197946.24655400004,0.25172001984453013,sudeste,0
Rio de Janeiro,330001,12607706.687149998,-0.8526283795438824,sudeste,0
Angra dos Reis,330002,277132.96929,-0.7819765915457503,sudeste,0
Rio Bonito,330003,139402.97464,-0.65985816951109,sudeste,0
Volta Redonda - Barra Mansa,330004,644039.2948200001,-0.3404512941485936,sudeste,0
Resende,330005,199896.71120999998,-0.5001224964119504,sudeste,0
Valença,330006,171525.86823999998,-0.5240719569118403,sudeste,0
Petrópolis,330007,512335.62458999996,-0.4254044640585597,sudeste,0
Nova Friburgo,330008,331452.5413200001,-0.35456326969744256,sudeste,0
Três Rios - Paraíba do Sul,330009,150133.10261,0.5044027123897368,sudeste,4
Campos dos Goytacazes,330010,655023.65411,-0.7477403528170163,sudeste,0
Itaperuna,330011,196872.82127999997,-0.6663728716355668,sudeste,0
Santo Antônio de Pádua,330012,115327.92146999999,-0.04637371197683251,sudeste,0
Cabo Frio,330013,627483.79756,-0.614971499281838,sudeste,0
Macaé - Rio das Ostras,330014,737854.89237,-0.7251788243988113,sudeste,0
São Paulo,350001,21736870.050039995,-0.43351849815614263,sudeste,0
Santos,350002,1932461.87547,-0.6225409624868286,sudeste,0
Sorocaba,350003,1851230.635015,-0.2713432833199413,sudeste,0
Itapeva,350004,353333.33601999993,0.5431734818616556,sudeste,0
Registro,350005,252742.88747399996,-0.4099011591787687,sudeste,0
Itapetininga,350006,253807.95064,0.4941290032322784,sudeste,0
Avaré,350007,235384.23760900003,0.46869217435080035,sudeste,0
Tatuí,350008,168051.73278600004,-0.6706640941587958,sudeste,0
Bauru,350009,655028.1845099999,0.5338153321946743,sudeste,0
Jaú,350010,361846.01398,-0.34214909944128363,sudeste,0
Botucatu,350011,272832.22103300004,0.3143623383645667,sudeste,0
Lins,350012,166621.99388900003,0.6164624034014429,sudeste,0
Marília,350013,389917.4815300001,-0.03094184495141469,sudeste,0
Assis,350014,247731.82627299998,-0.04233597835115124,sudeste,0
Ourinhos,350015,239569.00241600006,0.5067570974290266,sudeste,0
Tupã,350016,126699.439137,-0.04260225438311277,sudeste,0
Piraju,350017,56719.470488,-0.504954943144303,sudeste,0
Presidente Prudente,350018,537996.963317,0.001823833254223198,sudeste,0
Adamantina - Lucélia,350019,134555.958518,0.16950489617607373,sudeste,0
Dracena,350020,134725.326804,1.912701783555461,sudeste,0
Presidente Epitácio-Presidente Venceslau,350021,96649.691192,-0.5855993545390136,sudeste,0
Araçatuba,350022,316873.794905,0.7793283365719179,sudeste,0
Birigui - Penápolis,350023,293098.942452,0.2748602532339225,sudeste,0
