imedreg,imedreg_codepopulacao,letalidade_normalizada,regiao,cluster
Curitibanos,420006,68873.72662899998,0.08629235456511007,sul,4
Chapecó,420007,415514.7823769999,-0.9887658673708616,sul,3
Joaçaba - Herval d'Oeste,420008,177772.522683,-1.2464429352992914,sul,3
São Miguel do Oeste,420009,163672.588356,-0.9257582459666229,sul,3
Concórdia,420010,137754.40194799998,-1.2155879284810918,sul,3
Xanxerê,420011,129804.767413,-0.7429031841085425,sul,3
Maravilha,420012,52543.352625,-0.898634010201413,sul,3
São Lourenço do Oeste,420013,42214.26332300001,-0.5966323219031627,sul,3
Caçador,420014,104941.68953599999,0.8721482748096877,sul,4
Videira,420015,128583.28165600002,-0.8478844419528867,sul,0
Joinville,420016,1029540.1583550001,-0.8487754034911099,sul,3
Mafra,420017,234930.639212,-0.6761626858135934,sul,0
São Bento do Sul - Rio Negrinho,420018,135877.113,-0.7640880901855942,sul,0
Blumenau,420019,650990.5468419999,-1.0247552275122844,sul,3
