imedreg,imedreg_codepopulacao,incidencia_normalizada,regiao,cluster
Jundiaí,350039,993474.7307499999,-0.06925973345465533,sudeste,0
Piracicaba,350040,612226.438651,-0.20850404142561985,sudeste,0
Bragança Paulista,350041,482949.73968999996,-0.4034735186292716,sudeste,0
Limeira,350042,380966.92931,-0.37047278095060066,sudeste,0
Mogi Guaçu,350043,330455.44483,-0.3279341907428426,sudeste,0
São João da Boa Vista,350044,317003.98011999996,-0.4244496744193989,sudeste,0
Araras,350045,274649.950871,-0.418847707534594,sudeste,0
Rio Claro,350046,254336.401807,-0.474711709734797,sudeste,0
São José do Rio Pardo - Mococa,350047,184328.73395000002,-0.39098404264457504,sudeste,0
Amparo,350048,134997.72316000002,-0.4134240412456838,sudeste,0
São José dos Campos,350049,1120029.7724130002,-0.2803400618741929,sudeste,0
Taubaté - Pindamonhangaba,350050,635333.6353699999,-0.434413098739245,sudeste,0
Caraguatatuba - Ubatuba - São Sebastião,350051,352755.96024,-0.3665892758972811,sudeste,0
Guaratinguetá,350052,319024.6375310001,-0.47771524101723606,sudeste,0
Cruzeiro,350053,164298.238741,-0.46891495431376634,sudeste,0
Curitiba,410001,3701074.1058279998,-0.4594749324869064,sul,0
Paranaguá,410002,296718.57104999997,-0.428159051693368,sul,0
União da Vitória,410003,176669.499867,-0.5340604518938474,sul,3
Guarapuava,410004,349748.145659,-0.5085736286157305,sul,3
Pitanga,410005,76012.57095300002,-0.5129464498695101,sul,0
Cascavel,410006,529323.298461,-0.02941358658251326,sul,3
Foz do Iguaçu,410007,375228.46436200006,-0.4359578736705009,sul,0
Toledo,410008,331688.265979,-0.4776686037171648,sul,0
Francisco Beltrão,410009,277097.968703,-0.4931335485542527,sul,0
Pato Branco,410010,270458.556094,-0.4658051192190714,sul,3
Laranjeiras do Sul - Quedas do Iguaçu,410011,106521.717915,-0.46955069757273976,sul,0
Dois Vizinhos,410012,81702.464137,-0.511668249898995,sul,0
Marechal Cândido Rondon,410013,80130.80911600002,-0.5220359487828141,sul,0
Maringá,410014,797099.27589,-0.47123620434322555,sul,3
